UID	RG	STD_T	STD_V	MEAN_T	MEAN_V	SSTD_T	SSTD_V	DIST_HOME	MEAN_log10_v	SSTD_log10_v	AVG_DIST
212.000000	1.283529	6.980916	0.256764	42383.454545	580.363636	26357.926005	358.093360	1.309558	2.687392	0.269296	0.440104
213.000000	0.710063	5.884041	0.708212	51906.911765	2618.044118	21340.040615	10959.610977	0.535733	2.655561	0.713477	0.436587
215.000000	0.000000	1.414329	0.143508	8463.500000	9.125000	5443.134312	3.979860	0.000000	0.932879	0.153417	0.104326
215.000000	0.000000	2.120988	0.349787	13196.000000	12072.857143	8247.343774	14661.338598	0.000000	3.905857	0.377813	0.198653
215.000000	0.000000	0.587904	0.078406	82596.400000	8.000000	2366.268011	1.581139	0.000000	0.896116	0.087661	0.052759
216.000000	2.069443	4.218249	0.676013	46833.511628	163.697674	15365.415559	222.780966	1.482779	1.797421	0.684013	0.376640
219.000000	0.654136	2.564511	0.873855	54489.875000	625.125000	9535.017531	1289.138879	-1.000000	2.017165	0.902513	0.356463
221.000000	4.323617	4.608352	0.793944	51856.692857	670.600000	16649.637928	1459.340734	-1.000000	2.237224	0.796795	0.462068
222.000000	0.967421	5.154253	0.759218	29727.657143	1183.200000	18826.205464	2117.608693	0.239909	2.503327	0.770302	0.405610
224.000000	3.854110	6.520334	1.072553	45813.346734	1808.592965	23532.403941	3926.967913	1.993880	2.323437	1.075258	0.589484
226.000000	0.000000	3.164056	0.362660	18085.333333	1677.166667	12477.780775	1417.639928	0.000000	3.080674	0.397274	0.251754
228.000000	0.000000	2.946278	0.104182	17176.000000	404.000000	11858.541226	118.631783	0.000000	2.593099	0.116479	0.201610
229.000000	2.018470	2.634829	0.486853	48929.857143	128.500000	9843.447722	137.378058	10.266412	1.862507	0.505231	0.271421
229.000000	0.000000	0.134629	0.287233	76713.333333	43.500000	530.925105	25.217058	10.717328	1.558051	0.314648	0.108044
230.000000	2.736906	6.625721	0.429349	26687.565217	7126.144928	24027.341448	5425.335989	1.940440	3.703431	0.432494	0.422622
232.000000	3.444381	2.996948	0.310003	42689.960000	21.420000	10898.547016	24.473301	12.070653	1.183507	0.313150	0.278735
232.000000	0.000000	1.762984	0.248333	10795.809524	18.500000	6423.674810	42.479407	0.000000	1.087506	0.251344	0.126414
233.000000	0.904919	3.588356	0.144036	66254.500000	8.500000	13616.854778	3.503966	-1.000000	0.902889	0.151827	0.228960
233.000000	0.293754	2.653499	0.246864	57043.600000	578.200000	10680.126043	237.570411	-1.000000	2.709417	0.276002	0.206450
234.000000	5.436319	7.382507	1.011099	42922.576271	1355.050847	26690.359195	8224.098918	3.598998	1.797962	1.015411	0.644422
235.000000	5.093342	3.794175	0.638932	53392.135135	57.175676	13752.266651	122.064699	13.136328	1.196002	0.643293	0.415500
235.000000	1.201029	2.799274	0.470778	16970.727273	10.254545	10170.267777	8.266887	0.403445	0.832983	0.475117	0.241802
235.000000	1.543763	1.298828	1.044859	78279.850000	364.700000	4797.251047	489.691965	0.688178	1.782229	1.072002	0.385011
236.000000	0.000000	1.059678	0.273847	38361.000000	132.250000	3984.471974	87.780848	9.402420	2.038971	0.286023	0.119921
237.000000	3.640655	4.103121	0.739008	47122.413333	1232.853333	14870.707215	3184.984788	-1.000000	2.487398	0.743984	0.419280
239.000000	3.141297	5.668317	0.704834	34056.686275	81.617647	20506.712849	211.151255	2.551199	1.166281	0.708315	0.440625
240.000000	0.275939	6.902334	0.318327	32987.071429	218.071429	25786.404997	254.255917	0.076532	2.192488	0.330344	0.423668
241.000000	6.727112	4.546247	1.068703	46357.112245	949.816327	16450.635604	1829.443318	12.699469	1.981196	1.074198	0.587259
241.000000	0.824726	1.062981	0.830714	74144.636364	3792.818182	4013.509444	9216.397418	0.260805	2.741735	0.871260	0.310104
242.000000	0.818265	7.549897	0.841216	43833.392157	39.254902	27450.078307	54.894751	0.412969	0.964083	0.849586	0.543956
244.000000	3.236779	3.901251	1.556918	58710.195000	6836.190000	14079.747760	22112.693696	-1.000000	2.257190	1.560825	0.625136
246.000000	2.272022	4.910423	0.575436	60165.977778	404.866667	17877.273604	709.986255	-1.000000	2.252737	0.581939	0.381849
247.000000	0.000000	0.473455	0.392479	63506.200000	121.800000	1905.620949	122.611990	1.756522	1.907406	0.438805	0.157699
248.000000	2.164727	2.566850	0.618563	72388.555556	18.777778	9801.199035	21.896220	1.211880	0.930905	0.656085	0.316589
248.000000	0.913066	2.332406	0.120412	15506.600000	1.800000	9387.754779	0.447214	0.456535	0.240824	0.134625	0.171701
249.000000	0.580284	7.043198	1.107214	45035.537037	1131.759259	25593.597535	2759.926769	0.176553	2.069548	1.117611	0.592568
251.000000	2.458410	4.482913	0.728599	52374.133333	5356.566667	16414.378660	9402.985647	3.669526	3.175161	0.741055	0.410196
251.000000	0.000000	1.931422	0.413355	40372.500000	9068.166667	7616.759462	6009.157858	13.709390	3.816508	0.452808	0.208941
252.000000	1.937669	2.032353	0.176317	37649.400000	555.600000	8180.063924	228.251616	-1.000000	2.711174	0.197128	0.197522
253.000000	5.012520	4.401960	0.738797	49236.828358	736.365672	15906.520096	1638.997018	5.036947	2.315899	0.741570	0.464612
254.000000	0.000000	2.444767	0.650438	16022.300000	123.000000	9277.236586	128.764212	0.000000	1.733669	0.685622	0.289840
254.000000	1.875657	4.414159	0.375625	62598.375000	4431.250000	16988.162475	4499.659154	1.116146	3.469356	0.401560	0.326854
255.000000	2.153435	6.362013	1.061677	41217.875000	639.145833	23145.616831	1144.097024	1.246136	1.895889	1.072912	0.561979
256.000000	0.349330	5.426941	1.018801	52801.140187	379.971963	19628.926610	1234.166486	0.162319	1.273192	1.023595	0.481772
257.000000	3.026613	1.955257	0.210361	34558.636364	4005.909091	7382.486143	1610.774624	2.008655	3.559490	0.220629	0.184247
257.000000	1.199618	1.928070	0.156322	28417.000000	9.000000	7760.332306	3.741657	0.979469	0.925342	0.174773	0.163512
258.000000	1.343013	5.766062	0.643833	57675.902655	5269.460177	20803.900016	3063.117371	0.902536	3.518810	0.645262	0.377450
260.000000	3.474669	3.583598	0.780493	57180.119048	1131.011905	12978.435031	3374.064252	1.639496	2.476397	0.785180	0.400272
262.000000	5.412644	6.640103	0.675717	44947.312977	860.900763	23996.132864	1092.356302	4.430747	2.519054	0.678311	0.546152
262.000000	0.665398	1.064240	0.890679	78283.113208	1000.679245	3867.927599	2188.991766	9.068402	2.145547	0.899203	0.306515
262.000000	0.847848	1.438339	0.486930	32025.000000	275.500000	5535.535153	335.451082	13.203413	2.155316	0.520551	0.214414
263.000000	0.000000	3.275213	0.551291	27405.133333	58.400000	12204.602234	59.273940	0.000000	1.487357	0.570641	0.287527
263.000000	0.000000	0.160361	0.041257	5644.875000	5136.375000	617.157641	519.909316	0.000000	3.708706	0.044105	0.017772
264.000000	2.553392	4.526734	0.551341	32131.500000	869.214286	16911.411317	1089.618789	1.662396	2.630749	0.572154	0.377530
264.000000	2.888852	3.112118	0.484810	67267.272727	4635.272727	11750.461779	3652.663113	3.615529	3.485243	0.508473	0.306613
265.000000	0.000000	0.414893	0.565615	9333.833333	22.000000	1636.173514	18.622567	0.000000	1.104112	0.619600	0.209889
266.000000	1.104402	4.748722	0.545329	53559.923077	1047.538462	17793.456234	797.069802	0.195368	2.793531	0.567597	0.369717
267.000000	1.332717	5.295697	1.091172	55315.409836	571.060109	19116.811798	1780.310981	1.423637	1.783691	1.094166	0.509263
268.000000	1.107278	6.108682	1.204202	38292.027027	1931.810811	22294.596815	3238.786431	0.296013	2.237523	1.220813	0.572984
270.000000	5.680930	3.454119	0.253076	57243.263158	6639.315789	12775.572237	3552.732298	-1.000000	3.756188	0.260011	0.380671
270.000000	2.419381	0.429060	0.137233	46911.800000	39.000000	1726.934191	16.446884	-1.000000	1.566570	0.153431	0.141001
271.000000	1.351639	6.851403	0.811060	43413.425532	109.425532	24931.706734	227.152768	0.979498	1.352834	0.819829	0.513244
273.000000	1.227050	6.395813	1.121992	53084.559211	690.026316	23101.041497	1894.059367	0.486827	1.693963	1.125701	0.560222
273.000000	1.556089	2.453980	0.399782	47037.375000	7123.125000	9444.292652	9527.989226	10.257695	3.633373	0.427385	0.235455
275.000000	1.977426	5.788988	0.648551	45547.368421	951.210526	21120.107215	1908.618209	0.351817	2.488931	0.657257	0.434296
276.000000	1.708090	6.458754	0.217100	38838.311111	7.000000	23514.253152	5.543219	0.319050	0.778286	0.219554	0.379200
277.000000	5.365902	4.359910	0.766323	53934.950920	1870.926380	15744.045301	3223.215321	-1.000000	2.809378	0.768684	0.472978
278.000000	2.404436	5.665242	0.742480	51592.626263	3455.939394	20498.663586	4368.846772	0.680668	3.126128	0.746259	0.443691
279.000000	0.631313	1.955274	0.867554	59215.909091	73.666667	7148.125136	157.370317	0.290359	1.143905	0.881006	0.318178
280.000000	2.100792	3.461302	0.896487	52587.375000	1505.785714	12573.457241	3444.664505	21.904771	2.207678	0.904600	0.391741
281.000000	0.567552	0.796580	0.457508	76936.250000	34.000000	3065.685509	27.360033	-1.000000	1.347134	0.489097	0.180765
281.000000	1.777797	1.911907	0.319323	59337.500000	483.625000	7358.093212	361.292101	-1.000000	2.575890	0.341370	0.202802
282.000000	0.325731	1.063225	0.338867	45111.000000	367.800000	4279.396394	210.864174	0.162865	2.466386	0.378865	0.154918
283.000000	1.282525	3.414132	1.190901	60763.250000	1338.785714	12516.413134	3356.413047	11.660278	1.755991	1.212754	0.476245
283.000000	0.290630	3.045944	0.862370	20419.545455	1696.818182	11500.608404	2455.640846	0.091906	2.558138	0.904462	0.363603
285.000000	1.954700	3.124254	0.380020	45661.781609	137.367816	11312.517288	206.014851	9.071509	1.932842	0.382223	0.256682
285.000000	2.731746	2.509680	0.536854	45710.545455	228.454545	9247.462719	259.692442	13.425288	2.048998	0.549488	0.296905
285.000000	0.784980	1.902833	0.406950	72740.777778	184.833333	7048.795588	283.739161	0.261734	2.017354	0.418748	0.192488
286.000000	0.000000	4.571742	0.454726	47861.074074	22.740741	16771.791028	23.354447	0.000000	1.158908	0.463388	0.317495
288.000000	2.719021	3.623247	0.356173	26372.333333	368.777778	13834.920410	286.947198	1.286224	2.434925	0.377779	0.311200
288.000000	5.643293	2.832625	0.341954	48333.111111	1292.888889	10816.030042	839.895000	20.727017	3.002448	0.362697	0.369938
288.000000	3.629842	1.753428	0.512380	63626.857143	493.285714	6818.106786	591.387553	1.871010	2.405646	0.553433	0.314168
289.000000	0.870604	3.367713	0.197583	46813.533333	73.133333	12549.292427	32.585857	0.709333	1.821208	0.204518	0.218303
289.000000	1.501897	0.313662	0.105339	31897.142857	1.142857	1219.655338	0.377964	1.300698	0.043004	0.113779	0.088042
291.000000	1.820056	6.962451	0.749256	47807.375000	6583.338235	25157.486126	21643.414941	0.645715	2.911627	0.752026	0.499836
292.000000	0.400822	3.390150	0.621153	67177.666667	453.111111	12944.869457	428.968660	-1.000000	2.341068	0.658832	0.326583
293.000000	1.554185	1.939742	0.351839	64503.875000	44.125000	7465.215363	29.686156	0.358850	1.527728	0.376132	0.212241
294.000000	0.000000	1.181893	0.533932	45366.400000	489.900000	4484.970140	960.939870	16.536413	2.247930	0.562813	0.196792
294.000000	2.615849	2.260452	0.432263	67812.375000	6908.250000	8699.489902	8411.526169	2.880295	3.604998	0.462109	0.272332
294.000000	0.589545	1.743546	0.300007	31603.666667	354.333333	6875.853915	231.696928	0.515805	2.459720	0.328641	0.175018
295.000000	0.000000	1.691685	0.416581	57902.700000	37.900000	6419.491379	55.420514	10.838194	1.338048	0.439115	0.190680
296.000000	3.266789	7.034291	1.144854	44282.371571	1845.187032	25355.081403	6551.767797	1.133557	1.616401	1.146284	0.603795
297.000000	0.000000	2.026882	0.352179	50250.333333	9.000000	7993.217316	6.928203	0.000000	0.826284	0.385793	0.199035
298.000000	1.439568	6.496936	1.123018	42861.375000	665.485294	23475.435051	1417.430827	0.719213	1.721625	1.127170	0.571307
303.000000	3.089612	4.022677	1.134746	56094.971963	1912.000000	14549.786927	3742.046055	-1.000000	2.213965	1.140086	0.503518
304.000000	1.534338	3.147375	0.975258	67954.206897	491.310345	11531.105341	1359.614654	1.337541	1.792996	0.992521	0.402145
304.000000	0.000000	1.743269	0.851270	17337.200000	104.400000	6438.801610	212.071835	0.000000	1.158123	0.873384	0.302229
304.000000	1.906100	2.148659	0.480300	36445.000000	239.800000	8153.586273	228.185500	16.121482	2.146850	0.506280	0.258243
305.000000	0.000000	2.475830	0.246604	15082.105263	46.421053	9157.224421	27.091031	0.000000	1.597091	0.253361	0.177512
305.000000	0.103765	1.920402	0.366907	45285.333333	34.000000	7220.858629	26.160345	33.735238	1.393012	0.383222	0.184885
305.000000	0.000000	0.298345	0.216159	31389.200000	79.600000	1200.814599	54.834296	25.289723	1.838527	0.241673	0.083637
306.000000	6.538300	7.363766	0.976203	39891.446237	529.860215	26581.109018	1920.019936	3.881551	1.659294	0.978838	0.651714
309.000000	5.072161	5.858229	0.566716	46081.689320	908.504854	21192.751044	3080.574854	8.414974	2.432154	0.569487	0.460557
309.000000	1.673373	0.535482	0.528367	83040.400000	43.700000	2032.010674	46.906645	0.557816	1.386426	0.556947	0.217158
311.000000	7.404516	6.233458	0.979003	42177.000000	2864.471545	22532.231087	13840.347935	6.094978	2.139146	0.983007	0.653053
311.000000	0.000000	1.347433	0.284572	46750.800000	328.600000	5423.312198	283.113581	37.347687	2.413143	0.318161	0.152186
312.000000	2.090795	7.094273	0.514812	43430.052632	1467.210526	25882.209722	1845.168170	1.481774	2.878878	0.521723	0.467980
313.000000	3.528739	6.698444	1.095899	43061.223077	1078.961538	24207.684105	4191.887073	2.711407	1.694399	1.100138	0.591712
315.000000	2.190051	5.482086	0.803715	54258.603175	2603.841270	19894.031436	5044.215394	3.373222	2.840675	0.810171	0.448274
315.000000	0.000000	1.763598	0.472393	11722.419355	18.000000	6453.901553	19.061305	0.000000	1.030842	0.480201	0.200197
316.000000	0.132388	1.716364	0.253383	74714.000000	4353.700000	6513.143174	2096.897817	10.680858	3.577577	0.267089	0.141757
316.000000	1.822979	1.484174	0.220471	51404.125000	4326.250000	5711.935335	1483.487758	2.578842	3.595546	0.235693	0.163344
317.000000	1.312592	2.534039	0.148324	58123.500000	3610.166667	9993.242532	1223.753475	-1.000000	3.533988	0.162481	0.189237
318.000000	2.595653	0.184718	0.290769	38514.166667	7.500000	728.454368	4.969909	6.504217	0.785777	0.318521	0.188640
319.000000	1.219352	5.115248	0.261813	31330.090909	81.363636	19313.702283	66.042824	0.329716	1.818229	0.274592	0.337678
321.000000	3.275998	6.021079	0.459201	51787.953488	265.813953	21932.414181	311.497478	1.791046	2.197309	0.464635	0.432666
322.000000	3.083956	4.424980	0.287667	53672.750000	168.875000	17029.808025	91.339926	-1.000000	2.149266	0.307529	0.347241
322.000000	2.871285	1.361960	0.109793	30396.714286	4.857143	5295.904320	1.463850	-1.000000	0.671499	0.118590	0.182971
324.000000	0.000000	2.946278	0.145828	19900.000000	566.600000	11858.541226	259.681151	0.000000	2.725142	0.163041	0.208576
325.000000	0.270128	2.569113	0.522636	15026.875000	1212.062500	9552.128202	1301.137321	0.069746	2.791394	0.539776	0.250670
325.000000	3.592385	3.905721	0.227517	56729.000000	2246.642857	14591.368428	1032.915486	16.279310	3.300328	0.236105	0.323075
325.000000	1.181413	2.284056	0.197658	49527.375000	3663.250000	8790.331880	1423.861926	7.469784	3.525653	0.211305	0.181073
326.000000	2.846727	6.761934	1.123435	35258.369478	2791.088353	24391.990184	10141.759992	0.609461	1.871454	1.125698	0.582417
328.000000	0.822972	2.336916	0.777801	65458.033333	202.033333	8556.719580	250.578432	0.736227	1.786830	0.791098	0.312853
329.000000	0.317316	3.236028	0.524935	25840.235294	162.352941	12008.238149	190.306641	0.079328	1.936391	0.541090	0.279166
329.000000	3.084506	3.800582	0.448638	55600.500000	158.900000	14422.195581	129.141137	14.284963	2.028838	0.472906	0.342023
330.000000	2.183027	3.502374	0.397587	60969.833333	63.166667	13169.196337	62.510848	-1.000000	1.617826	0.415266	0.280475
331.000000	1.585652	3.003022	0.678026	52027.605263	3356.263158	10955.997473	5502.010280	12.423314	3.091111	0.687128	0.313823
331.000000	0.000000	2.632460	0.584388	16578.787879	299.606061	9623.791836	408.854111	0.000000	2.133600	0.593449	0.261763
331.000000	0.132630	1.309472	0.643573	79271.666667	206.333333	4879.557337	285.184819	0.052022	1.935571	0.666161	0.241045
332.000000	1.854196	3.385364	0.134565	35637.000000	828.166667	13350.528079	321.266504	1.698898	2.895394	0.147409	0.254906
335.000000	1.892801	7.378784	0.964505	44864.113043	787.304348	26679.875924	4440.641909	0.277773	1.468581	0.968726	0.570961
335.000000	0.584327	2.787633	0.855175	48741.259259	225.567901	10098.005914	544.529589	15.583656	1.541850	0.860504	0.343287
336.000000	0.000000	2.641648	0.640551	22706.818182	209.272727	9974.102484	254.812516	0.000000	1.917079	0.671816	0.286778
336.000000	0.000000	1.432788	0.448735	74674.833333	249.166667	5650.344889	263.907117	0.000000	2.170059	0.491564	0.201827
338.000000	0.538438	1.590929	0.622143	52348.634615	97.884615	5783.221960	132.704693	29.219723	1.648627	0.628212	0.233856
338.000000	2.245661	3.181968	0.590783	46251.404762	216.000000	11593.940773	234.948048	17.138725	2.043543	0.597944	0.313521
339.000000	1.161727	4.191360	0.660833	30970.200000	74.942857	15309.183912	128.807184	0.457868	1.440770	0.670480	0.356436
339.000000	1.035106	2.080468	0.711053	76220.071429	316.500000	7772.413361	495.357951	0.381606	1.988741	0.737895	0.294345
341.000000	1.575920	3.046566	0.275381	67516.571429	400.714286	11846.404037	255.917770	1.699228	2.521645	0.297445	0.249139
342.000000	0.683601	3.750854	1.058105	20959.562500	2855.031250	13719.137356	5279.246950	0.127348	2.549044	1.075036	0.428117
342.000000	1.541860	2.741148	0.807160	70893.700000	7023.450000	10124.492191	21030.787633	0.795336	2.901435	0.828129	0.345445
345.000000	0.000000	3.632733	0.380142	51871.437500	953.687500	13506.735164	1521.608654	0.000000	2.740859	0.392609	0.256181
346.000000	0.000000	2.837680	0.208892	23796.928571	8.928571	10601.278243	3.872274	0.000000	0.908182	0.216778	0.180531
347.000000	0.535872	6.375273	0.816940	49771.787879	235.696970	23306.833402	451.446874	0.056288	1.737537	0.829606	0.486056
348.000000	0.000000	2.472169	0.479894	8855.833333	528.500000	9749.250975	844.984438	0.000000	2.388674	0.525698	0.250097
349.000000	0.000000	2.142397	0.274688	68979.470588	11.647059	7949.997359	11.731055	7.417987	0.954883	0.283141	0.156974
349.000000	0.441890	3.922023	0.357574	19750.714286	18.642857	14652.273740	19.621837	0.122558	1.102072	0.371072	0.277269
349.000000	0.000000	1.296986	0.382707	78465.800000	7.000000	5220.269121	4.242641	0.000000	0.727097	0.427879	0.177346
351.000000	4.193101	6.682863	0.614391	46052.170213	2236.893617	24318.403031	3029.833940	3.196440	3.008438	0.621033	0.514684
353.000000	0.743910	3.454719	0.819481	45445.625000	591.475000	12595.426862	1656.467542	-1.000000	2.070665	0.829921	0.348319
354.000000	0.736699	3.905572	0.917204	50656.891026	1345.326923	14105.342198	3159.682557	0.133862	2.275122	0.920158	0.403555
